latitude,longitude,town,postcode,epci,county,images/0,images/1,images/2,images/3,images/4,images/5,images/6,images/7,images/8,images/9,images/10,images/11,images/12,images/13
45.67426,0.19585,L'Isle-d'Espagnac,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/B14513_A3_031_F_4226_8556_3_E65_E05792_B1_jpg_f57919f820.jpg,https://api.v2.clean2gether.com/uploads/9255_C9_ED_B3_D7_4_DDF_B21_A_6_D1650_DE_9_E39_jpg_58240ccfbf.jpg,,,,,,,,,,,,
45.67634,0.22198,Ruelle-sur-Touvre,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/D2577363_9737_496_F_942_A_AAF_2139_A1517_jpg_d406740b8c.jpg,,,,,,,,,,,,,
45.03305,-0.41325,Aubie-et-Espessas,33240,CC du Grand Cubzaguais,Gironde,https://api.v2.clean2gether.com/uploads/5_D0813_E8_8_AD_8_4_F03_81_C9_C7_D13_C8_FE_76_F_jpg_66fe317aaf.jpg,https://api.v2.clean2gether.com/uploads/FE_1_BBDE_0_FACE_4_A3_B_AB_11_DA_8_C7_E6_B8_B9_E_jpg_5bbfe31819.jpg,https://api.v2.clean2gether.com/uploads/1_BF_3_B70_B_B205_41_B9_803_E_6_D78_C14_A60_AD_jpg_29c244c52a.jpg,https://api.v2.clean2gether.com/uploads/37539_BED_5_E26_4_D70_87_D5_F1_BB_6_A0_BD_51_F_jpg_8742a46282.jpg,https://api.v2.clean2gether.com/uploads/1_C762_B71_8572_4_D4_A_B71_C_96_F52_C8_ED_505_jpg_ab6093c675.jpg,,,,,,,,,
46.13126,-1.12977,AytrǸ,17440,CA de La Rochelle,Charente-Maritime,https://api.v2.clean2gether.com/uploads/ACDB_9023_FDB_5_4_E33_A826_62_F90_F632_F36_jpg_e20658061e.jpg,,,,,,,,,,,,,
45.5371,0.23867,Fouquebrune,16410,CC Lavalette Tude Dronne,Charente,https://api.v2.clean2gether.com/uploads/0409_E5_D0_272_C_470_C_A34_B_50534_A4_E8986_jpg_f106e62d46.jpg,,,,,,,,,,,,,
45.65533,0.18829,AngoulǦme,16340,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/f88ca665_660d_4063_b588_fb356897a423_jpg_96ad3ad6c9.jpg,,,,,,,,,,,,,
45.6449,0.1057,Saint-Michel,16470,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/a9e8fa4a_47ac_472a_b09e_03003d6cdd52_jpg_83ff6b16c7.jpg,,,,,,,,,,,,,
45.77733,0.29354,Agris,16110,CC La Rochefoucauld - Porte du PǸrigord,Charente,https://api.v2.clean2gether.com/uploads/AB_860_FBA_FE_27_49_C9_9143_F8_D058_A32_B48_jpg_998bdea39f.jpg,https://api.v2.clean2gether.com/uploads/E7_F1_E2_C0_F9_DD_428_C_86_B0_A1_A7123_AA_6_D2_jpg_24b9880e3c.jpg,https://api.v2.clean2gether.com/uploads/27451_A34_23_B4_4456_8_A77_BF_60_E720_DF_67_jpg_f6a1d3acaf.jpg,,,,,,,,,,,
45.79574,0.21373,Tourriers,16560,CC Coeur de Charente,Charente,https://api.v2.clean2gether.com/uploads/0eeb59e6_19e2_4cf5_aa84_b63771f95970_jpg_4c61b2caeb.jpg,,,,,,,,,,,,,
45.65562,-0.2605,Gensac-la-Pallue,16130,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/07f244a8_ddaa_4298_a28c_ba2ff82a659e_jpg_230f1bc767.jpg,,,,,,,,,,,,,
45.67682,0.24096,Ruelle-sur-Touvre,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/dcf8706d_983d_4106_aa63_b1009ae25c61_jpg_427da76b53.jpg,,,,,,,,,,,,,
44.52704,-0.31454,Fargues,33210,CC du Sud Gironde,Gironde,https://api.v2.clean2gether.com/uploads/4c091d47_e7b8_494b_9641_241de9a4f867_jpg_ff08449fcd.jpg,,,,,,,,,,,,,
44.52677,-0.3148,Fargues,33210,CC du Sud Gironde,Gironde,https://api.v2.clean2gether.com/uploads/e940e10a_f5b3_41d7_9ffa_38fbec1dcc7c_jpg_eadf5b821e.jpg,,,,,,,,,,,,,
44.52459,-0.31594,Fargues,33210,CC du Sud Gironde,Gironde,https://api.v2.clean2gether.com/uploads/a2359fd9_4783_4fd3_89d9_476b1bdae35e_jpg_1372f0c948.jpg,,,,,,,,,,,,,
44.52568,-0.3158,Fargues,33210,CC du Sud Gironde,Gironde,https://api.v2.clean2gether.com/uploads/068a0bd0_4fa3_420a_b23c_f1a3c3392bb7_jpg_32f11ddf27.jpg,,,,,,,,,,,,,
45.56202,0.10123,Mouthiers-sur-BoǮme,16440,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/43_B94810_AAAE_4_CF_2_B526_F6_AE_795_E0_F39_jpg_cade4a6705.jpg,,,,,,,,,,,,,
45.66265,0.16428,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/bd7db261_914d_4999_ad5d_188c032a0d26_jpg_b9df6513d6.jpg,,,,,,,,,,,,,
45.92316,0.20339,Moutonneau,16460,CC Coeur de Charente,Charente,https://api.v2.clean2gether.com/uploads/efcd105c_979f_41cb_9d58_83e9e899afe4_jpg_fa2dfcc60a.jpg,,,,,,,,,,,,,
45.65087,0.15694,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/9de01960_0e3d_45fa_a159_6be2db15656f_jpg_6c1269e645.jpg,,,,,,,,,,,,,
45.68669,0.16888,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/1cc949ca_862c_4c5f_ac19_3274a8fc72bd_jpg_83a4d40721.jpg,,,,,,,,,,,,,
45.68791,0.17024,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/0e47ab5c_b4c3_45ec_9d76_7b4c4e374bfb_jpg_c9dffffe94.jpg,,,,,,,,,,,,,
45.64274,-0.20398,Segonzac,16130,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/0b72079b_370a_4328_bf0c_be6d59941cca_jpg_c7ba5feb85.jpg,,,,,,,,,,,,,
45.45095,-0.12194,Salles-de-Barbezieux,16300,CC des 4B Sud Charente,Charente,https://api.v2.clean2gether.com/uploads/c058c162_a4a1_4a6d_bd24_48aa55edcec5_jpg_34a42b55fb.jpg,,,,,,,,,,,,,
46.017,0.21595,Condac,16700,CC Val de Charente,Charente,https://api.v2.clean2gether.com/uploads/1b0eb370_e3e6_4040_bbde_091d83573a09_jpg_c3636fc760.jpg,https://api.v2.clean2gether.com/uploads/d1534483_1221_40e1_a605_c05eed0b6098_jpg_651bf27637.jpg,,,,,,,,,,,,
45.62719,0.14253,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/5_BBDCA_33_97_A9_437_B_9526_4_FD_1423865_BE_jpg_f3c02f8755.jpg,,,,,,,,,,,,,
45.68816,-0.07316,MǸrignac,16200,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/D558_C285_AAA_8_47_F5_9580_029_A5_BF_493_C1_jpg_d50c5a4afc.jpg,,,,,,,,,,,,,
45.68765,-0.07351,MǸrignac,16200,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/2_BEEDBC_8_FC_58_4_EB_3_BA_08_E3_C42_EF_6_DD_59_jpg_9e942c659a.jpg,,,,,,,,,,,,,
45.72539,0.27211,Brie,16590,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/95ebd82b_4c4d_40cf_aa37_b4d6882462ae_jpg_c185c6b5eb.jpg,https://api.v2.clean2gether.com/uploads/da65f966_d1e4_47c7_9a44_03494a5119e1_jpg_5efa5e4f9b.jpg,,,,,,,,,,,,
45.62163,-0.01449,Mosnac,16120,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/6344_A1_A2_DAD_1_47_FC_AEF_8_ECA_0_AA_19170_A_jpg_4c79378bbf.jpg,https://api.v2.clean2gether.com/uploads/6533_A1_EF_B25_C_4043_9_BEF_6_E6609163304_jpg_b2bb0e7716.jpg,https://api.v2.clean2gether.com/uploads/66724_F7_C_2307_47_DF_BD_8_A_17_D6_B1_CE_85_A4_jpg_bec4906d69.jpg,https://api.v2.clean2gether.com/uploads/67_AFBCBD_EA_47_42_FC_AADA_8_A635_FF_33_AA_1_jpg_95371a9155.jpg,https://api.v2.clean2gether.com/uploads/B226_B67_D_27_CA_4386_9_CB_5_EE_9_B8_DE_76_CEE_jpg_664dee908d.jpg,,,,,,,,,
45.6648,0.33492,Pranzac,16110,CC La Rochefoucauld - Porte du PǸrigord,Charente,https://api.v2.clean2gether.com/uploads/7_EAE_3409_D273_4_E0_F_A94_D_C48388_D7_D939_jpg_da3e224939.jpg,,,,,,,,,,,,,
45.63945,0.23435,Magnac-sur-Touvre,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/e1ab6bc5_3ee3_45ce_beff_4ab24a58bfd4_jpg_d164711f62.jpg,https://api.v2.clean2gether.com/uploads/859a8b18_c787_4e6b_b172_05deaf725654_jpg_8b87ffdc0d.jpg,https://api.v2.clean2gether.com/uploads/7bf5f855_1d31_445a_bc24_cf514a6a7492_jpg_6a34367dae.jpg,https://api.v2.clean2gether.com/uploads/6affabce_1ca1_48b6_9435_f23f95872af3_jpg_1da67f26a3.jpg,,,,,,,,,,
45.67634,0.17471,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/a61e9fc7_a14c_4e67_8e5e_c6a8d9bffe4e_jpg_1a0212e3be.jpg,,,,,,,,,,,,,
45.69982,0.28855,Mornac,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/85fdbc14_8788_4192_954a_5800022230d0_jpg_a9fce70883.jpg,,,,,,,,,,,,,
45.91618,0.08701,LignǸ,16140,CC Coeur de Charente,Charente,https://api.v2.clean2gether.com/uploads/3dd88eba_5074_46f1_9ffa_56f13eb72f4d_jpg_3a9a71a979.jpg,,,,,,,,,,,,,
45.70796,0.25411,Brie,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/8f09c04c_5267_4c6a_99e8_fa7f8f1fd292_jpg_2aa9ced725.jpg,,,,,,,,,,,,,
45.71157,0.23389,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/dd28f4b7_693c_4d90_b79c_ba6e2de5811d_jpg_e4f831a738.jpg,,,,,,,,,,,,,
45.71091,0.23122,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/fe095147_ee8a_4041_ba86_58f73a98ccfe_jpg_e52d502c77.jpg,,,,,,,,,,,,,
45.68737,0.2115,Champniers,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/72182677_010f_4a8e_8a95_f3de385186c0_jpg_f4ad7851e2.jpg,,,,,,,,,,,,,
45.70087,0.163,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/e7b5b859_72ec_424d_8a18_de8907651f8c_jpg_eff1d48f30.jpg,,,,,,,,,,,,,
45.87501,0.58589,Roumazi��res-Loubert,16270,CC de Charente Limousine,Charente,https://api.v2.clean2gether.com/uploads/CF_9_B6480_A4_F4_423_E_AD_40_CA_058171_D099_jpg_ad3e0f3317.jpg,,,,,,,,,,,,,
46.01579,0.21065,Ruffec,16700,CC Val de Charente,Charente,https://api.v2.clean2gether.com/uploads/49_F97460_61_AE_46_DD_AC_2_A_26_FC_998_E8_A21_jpg_ba110b757b.jpg,,,,,,,,,,,,,
45.63536,0.1065,Saint-Michel,16400,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/932f9409_d234_4542_9a43_a09ee4d369f0_jpg_97b353c2c2.jpg,,,,,,,,,,,,,
45.8743,0.0212,Marcillac-Lanville,16140,CC du Rouillacais,Charente,https://api.v2.clean2gether.com/uploads/013_A1729_CAB_6_40_AC_90_FA_E8_F0_BC_668_E6_E_jpg_a61b83f3b5.jpg,,,,,,,,,,,,,
45.87503,0.021,Marcillac-Lanville,16140,CC du Rouillacais,Charente,https://api.v2.clean2gether.com/uploads/459439_D9_5_F3_A_45_AD_8054_DDFDB_093_AC_38_jpg_4296710e4e.jpg,,,,,,,,,,,,,
45.9229,0.48179,Saint-Laurent-de-CǸris,16450,CC de Charente Limousine,Charente,https://api.v2.clean2gether.com/uploads/E1_E77_E32_A15_A_4964_A18_D_51_D6_D518644_F_jpg_be5e085cb9.jpg,,,,,,,,,,,,,
44.68281,-0.56827,La Br��de,33650,CC de Montesquieu,Gironde,https://api.v2.clean2gether.com/uploads/50_CBBEA_5_FC_3_C_4_B3_C_911_B_CEB_23_AAF_8_D6_F_jpg_22ca3d6672.jpg,,,,,,,,,,,,,
46.07947,-1.00171,ThairǸ,17290,CA de La Rochelle,Charente-Maritime,https://api.v2.clean2gether.com/uploads/bb68561b_0f97_4b07_bf31_6189e25d57b1_jpg_66c845ed0d.jpg,,,,,,,,,,,,,
43.15802,-1.27775,Lasse,64220,CA du Pays Basque,PyrǸnǸes-Atlantiques,https://api.v2.clean2gether.com/uploads/f05e9854_75db_4e49_ad64_9feba9cdeb46_jpg_73739c43bf.jpg,,,,,,,,,,,,,
46.1996,0.11847,Chaunay,86510,CC du Civraisien en Poitou,Vienne,https://api.v2.clean2gether.com/uploads/50d18350_46ef_4f8a_b411_27d228029ae9_jpg_5c495570d3.jpg,,,,,,,,,,,,,
44.86783,-0.31701,Saint-Germain-du-Puch,33870,CA du Libournais,Gironde,https://api.v2.clean2gether.com/uploads/85ebe4e2_8b28_44db_85e3_089995e62441_jpg_aa5af1b9b6.jpg,,,,,,,,,,,,,
44.86802,-0.31741,Saint-Germain-du-Puch,33870,CA du Libournais,Gironde,https://api.v2.clean2gether.com/uploads/32801d6c_5957_4731_92f9_48bce55e9be0_jpg_ebd2d98214.jpg,,,,,,,,,,,,,
44.87211,-0.32169,Vayres,33870,CA du Libournais,Gironde,https://api.v2.clean2gether.com/uploads/f21175eb_1cff_4083_bb4d_db400c2637f1_jpg_47040938bf.jpg,,,,,,,,,,,,,
43.09853,-1.44146,Aldudes,64430,CA du Pays Basque,PyrǸnǸes-Atlantiques,https://api.v2.clean2gether.com/uploads/f73015e5_a3cc_4866_9cbc_9f49f6ba95de_jpg_ef41ab88b6.jpg,https://api.v2.clean2gether.com/uploads/c79e81d7_6fc3_475f_9365_ae49b0f0761f_jpg_6e96dfb604.jpg,https://api.v2.clean2gether.com/uploads/08470641_a568_410b_93df_6939a33c2064_jpg_aa29178567.jpg,,,,,,,,,,,
44.80198,-0.63089,Pessac,33600,Bordeaux MǸtropole,Gironde,https://api.v2.clean2gether.com/uploads/7_DE_43035_3_E05_4_E9_C_B14_D_DC_906_F227_B7_B_jpg_a991ff531c.jpg,,,,,,,,,,,,,
45.71934,0.27611,Brie,16590,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/8268_5d85973ead.png,,,,,,,,,,,,,
45.67193,0.28799,Mornac,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/01043ea9_b68e_406f_a84c_c37f5d9b7a4f_jpg_4238ccdd0f.jpg,,,,,,,,,,,,,
45.58225,0.24843,Dirac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/f1baa928_93b1_4376_843e_d31efd447586_jpg_05a5f1dade.jpg,,,,,,,,,,,,,
45.58727,0.26348,Dirac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/9b43faa2_5786_41e4_a9f3_bf953d460ad1_jpg_0ab03f5d4b.jpg,,,,,,,,,,,,,
45.25731,2.08214,Saint-Merd-de-Lapleau,19320,CC de Ventadour - Egletons - MonǸdi��res,Corr��ze,https://api.v2.clean2gether.com/uploads/39_D1668_D_52_CB_4385_9_C51_40_EAB_58_B75_CE_jpg_b761514f4f.jpg,https://api.v2.clean2gether.com/uploads/7_B6_EC_4_BA_B117_4565_AC_32_03_B97_B9_D2_F27_jpg_cd04b14c4f.jpg,https://api.v2.clean2gether.com/uploads/62974_ACC_072_E_42_EF_8371_BC_08_E2_FB_725_E_jpg_98ade6f194.jpg,https://api.v2.clean2gether.com/uploads/27_D26317_921_D_4_FF_3_9_B13_F7_D4_F554710_C_jpg_c5b8b598f9.jpg,,,,,,,,,,
45.71484,0.18134,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/040_CE_001_B830_4_C3_E_A945_4_EBB_8292_E04_C_jpg_12d7b21290.jpg,,,,,,,,,,,,,
45.70803,0.25302,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/86442_BD_5_BA_38_40_AF_B90_A_FA_3_B19_B9458_D_jpg_0003c48b8b.jpg,,,,,,,,,,,,,
46.57784,0.35019,Poitiers,86000,CU du Grand Poitiers,Vienne,https://api.v2.clean2gether.com/uploads/828992_C8_5_A2_A_4_B7_D_BDE_8_A7_B988_EAA_8_DF_jpg_747a1f41ed.jpg,,,,,,,,,,,,,
45.16489,-0.50606,Saint-Christoly-de-Blaye,33920,CC de Blaye,Gironde,https://api.v2.clean2gether.com/uploads/4c952595_25e8_4ae6_8a16_35d357b8de3f_jpg_1fa1490272.jpg,https://api.v2.clean2gether.com/uploads/4d0b93a8_68c4_4db4_bcb3_6f8b655c1d9c_jpg_88cf2592a7.jpg,,,,,,,,,,,,
44.68954,-0.5752,La Br��de,33650,CC de Montesquieu,Gironde,https://api.v2.clean2gether.com/uploads/0157f374_3b10_40c4_9a17_1928b7dc94de_jpg_2da0d7249f.jpg,,,,,,,,,,,,,
43.67206,-1.42638,Soorts-Hossegor,40150,CC Maremne Adour C��te Sud,Landes,https://api.v2.clean2gether.com/uploads/8_E949549_2_E35_460_E_A412_53_EE_46_A793_D0_jpg_d129455d7c.jpg,https://api.v2.clean2gether.com/uploads/92_B85520_A95_D_405_E_894_F_07_D819569_D61_jpg_1fa1f1c557.jpg,https://api.v2.clean2gether.com/uploads/3_C9_B96_DA_2994_4_C59_A0_FB_DB_9_F80_FF_8554_jpg_3b3822a56c.jpg,,,,,,,,,,,
44.77944,-0.63993,Gradignan,33170,Bordeaux MǸtropole,Gironde,https://api.v2.clean2gether.com/uploads/66645026_923b_46ab_87a7_f70b7a670e42_jpg_0b81d33e2f.jpg,https://api.v2.clean2gether.com/uploads/7136005b_5e18_43c2_be67_45c02221f92b_jpg_131833d4c0.jpg,https://api.v2.clean2gether.com/uploads/37304aa5_d115_41fd_adb6_909596493543_jpg_334da61b9d.jpg,https://api.v2.clean2gether.com/uploads/75d71587_fa8e_4b64_8d06_ee9d850a3e4f_jpg_8948354810.jpg,,,,,,,,,,
45.64492,0.12267,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/217201ce_aec2_4e3b_af91_7de6f07f25f1_jpg_f450823add.jpg,,,,,,,,,,,,,
45.57726,0.23356,Torsac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/7cef4dd3_71c6_4802_93a7_63e7f0879ec1_3eaebf2d2e.jpg,,,,,,,,,,,,,
45.64146,0.13999,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/50bfb544_55c4_4bf9_9e79_468b36a47cd3_a18979ee95.jpg,,,,,,,,,,,,,
45.17358,1.48697,Ussac,19270,CA du Bassin de Brive,Corr��ze,https://api.v2.clean2gether.com/uploads/6c8e8a25_ad67_482c_a301_7fe569b29428_481ee79a7f.jpg,,,,,,,,,,,,,
44.78104,-0.54829,Villenave-d'Ornon,33140,Bordeaux MǸtropole,Gironde,https://api.v2.clean2gether.com/uploads/57_C54_A36_2_AF_2_4002_B8_F6_10905_C9_FF_32_A_2a3f12bcf8.jpg,https://api.v2.clean2gether.com/uploads/68_C15_E76_CDEC_499_D_9_D40_F5527_AF_68_B25_c9cf1aa088.jpg,https://api.v2.clean2gether.com/uploads/67913796_927_E_4_BED_8_F2_B_2_F6_F6_EB_96798_86fb6baebe.jpg,,,,,,,,,,,
45.63731,0.20999,Soyaux,16800,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/1362456_B_B636_4_BC_0_AA_03_DF_49_C3_EA_90_DD_67b9b0247e.jpg,https://api.v2.clean2gether.com/uploads/47_EE_8363_FE_97_48_D8_8958_5_DDB_392_E15_C7_d7c1b70c13.jpg,,,,,,,,,,,,
44.63053,-0.48356,Saint-Selve,33650,CC de Montesquieu,Gironde,https://api.v2.clean2gether.com/uploads/809_CF_64_A_6071_4_B75_A00_C_DC_72680_FA_9_A6_aeb689c0a0.jpg,https://api.v2.clean2gether.com/uploads/3_A49_D993_A81_B_4129_91_A8_D48_E51_A8_C0_E7_6f3eea57bf.jpg,,,,,,,,,,,,
44.77913,-0.55857,Villenave-d'Ornon,33140,Bordeaux MǸtropole,Gironde,https://api.v2.clean2gether.com/uploads/DFDE_7_CC_0_5_C1_A_4_ACD_85_B3_A17439576_AE_8_bd7ca449b7.jpg,https://api.v2.clean2gether.com/uploads/35_D93910_9130_4_A4_C_8_D71_26463_FFAC_0_A6_7cc1662184.jpg,https://api.v2.clean2gether.com/uploads/9_B6_EE_4_F3_D7_EA_4_EE_2_832_C_C8_F1_D15_F7_E58_c85e0043cb.jpg,https://api.v2.clean2gether.com/uploads/A8_D9889_E_D368_4648_BAA_4_3_C8785752411_4314b7bdba.jpg,https://api.v2.clean2gether.com/uploads/C2_BA_6_DF_9_AFCA_4965_95_FD_23_CAB_5_B4_C52_E_ae180a23fc.jpg,,,,,,,,,
45.22349,0.08293,Saint-Quentin-de-Chalais,16210,CC Lavalette Tude Dronne,Charente,https://api.v2.clean2gether.com/uploads/21ed73a8_e221_4c07_baa4_d32ac659f5aa_2b14a3db5c.jpg,,,,,,,,,,,,,
45.23305,0.07499,Saint-Quentin-de-Chalais,16210,CC Lavalette Tude Dronne,Charente,https://api.v2.clean2gether.com/uploads/3a9a9180_f086_4092_a95f_63cc2093bfb7_32b849f04b.jpg,https://api.v2.clean2gether.com/uploads/40d82d02_75b9_4003_9f59_fefcf3ee9d25_10e73809c6.jpg,,,,,,,,,,,,
44.74293,-0.60081,LǸognan,33850,CC de Montesquieu,Gironde,https://api.v2.clean2gether.com/uploads/79_CD_36_CE_B5_D0_430_B_B2_EB_EA_5_D4_F786959_54ef84d0dc.jpg,,,,,,,,,,,,,
45.58684,0.25359,Dirac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/6_D2_E41_EF_FE_32_4_D14_A569_0_EE_7_B7_C0_E29_F_30fa9b9409.jpg,https://api.v2.clean2gether.com/uploads/3_AC_0294_F_8_C16_4_F20_8_B24_35_A9_C4_C88232_00186b2772.jpg,https://api.v2.clean2gether.com/uploads/C43571_AC_35_AB_4419_85_F5_9920874_B2_F5_B_1ade6fbb77.jpg,,,,,,,,,,,
44.75141,-0.65379,CanǸjan,33610,CC Jalle-Eau-Bourde,Gironde,https://api.v2.clean2gether.com/uploads/df4d645d_10f2_4925_807c_962a6b85c2c5_e529e80d23.jpg,https://api.v2.clean2gether.com/uploads/083d8446_69e9_4ca3_a2a4_35488d968eb1_9f925a2147.jpg,,,,,,,,,,,,
45.69944,0.25395,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/8_BAF_97_B5_D3_A2_495_C_95_DD_11928090_FAC_7_ecb8e63a70.jpg,https://api.v2.clean2gether.com/uploads/7_F7633_CD_D693_4_F14_BCF_0_FB_8029_CC_1_CAA_ee6cdf9fa8.jpg,,,,,,,,,,,,
45.55861,0.00726,Roullet-Saint-Est��phe,16440,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/A7093_B26_9143_41_A6_8_A44_6_A952_E21_F3_D3_c24ace0d44.jpg,,,,,,,,,,,,,
45.01819,0.10683,MǸnesplet,24700,CC Isle Double Landais,Dordogne,https://api.v2.clean2gether.com/uploads/eedeb818_f412_469f_ab3e_8d28565f5fe6_b7ff3cd96d.jpg,,,,,,,,,,,,,
43.63509,-1.39848,BǸnesse-Maremne,40130,CC Maremne Adour C��te Sud,Landes,https://api.v2.clean2gether.com/uploads/e07c530e_7f80_48c1_a70f_f78e4ef8f6bc_3152fc87e2.jpg,https://api.v2.clean2gether.com/uploads/b7fcdab5_6108_45af_be69_b66a9759b4f0_eb63d478fa.jpg,https://api.v2.clean2gether.com/uploads/44527d64_63db_4b88_9d71_e5708bdf3085_78d25e2462.jpg,https://api.v2.clean2gether.com/uploads/6d941dc2_bf74_40ac_bece_1d6645b1785c_00f0ded74b.jpg,https://api.v2.clean2gether.com/uploads/9811ee29_4478_416d_99ff_16085ea0ac93_50a93c062d.jpg,https://api.v2.clean2gether.com/uploads/cbd995f0_ef33_42cb_98dc_5032edfa0699_7284f415a4.jpg,https://api.v2.clean2gether.com/uploads/3657b02d_b12d_4e12_b036_7eba4c16de20_bb408ea454.jpg,https://api.v2.clean2gether.com/uploads/aad827b8_6441_4be1_8107_8243f7a75376_7368788f57.jpg,https://api.v2.clean2gether.com/uploads/da9dec1a_ed56_471c_b0a5_5d037b500bc3_1869293fa6.jpg,https://api.v2.clean2gether.com/uploads/33d81867_dd84_46bd_93c8_2fd7362fd10e_c46ac1d584.jpg,https://api.v2.clean2gether.com/uploads/f0651763_8f85_44ca_b9bf_da1d3b55a277_12bc744bee.jpg,https://api.v2.clean2gether.com/uploads/4fa049ab_5ab0_45c4_b1aa_3975f5e7a237_01d02b1519.jpg,,
45.69924,0.25306,Ruelle-sur-Touvre,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/ed53ff4a_88a1_4c79_bbc6_50476f42fd13_9a0f28445b.jpg,,,,,,,,,,,,,
45.74696,-0.44082,Saint-Sulpice-de-Cognac,16370,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/5e48fbd6_a744_484f_a940_63e383ca1b7b_d3801e4424.jpg,,,,,,,,,,,,,
45.64699,0.11142,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/04338_C66_94_F5_45_D3_AA_2_B_3_E96290_D53_A2_9eaeada874.jpg,,,,,,,,,,,,,
45.67789,-0.06942,MǸrignac,16200,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/95af0a3f_4c57_43ca_b556_14acfc71e8ed_88165796c3.jpg,,,,,,,,,,,,,
45.69046,0.16049,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/c0a1019c_42c4_4b8f_9858_042084737ab0_e53ea00e03.jpg,,,,,,,,,,,,,
45.70041,-0.4203,ChǸrac,17610,CA de Saintes,Charente-Maritime,https://api.v2.clean2gether.com/uploads/a3492509_3a24_4291_9ac7_9fb4087e3cc6_38ba12a9ad.jpg,,,,,,,,,,,,,
45.93021,-0.1004,Chives,17510,CC Vals de Saintonge,Charente-Maritime,https://api.v2.clean2gether.com/uploads/fe99fd9d_4001_47b7_8b2a_66f9b5b6da63_a6344267a9.jpg,,,,,,,,,,,,,
45.51041,-0.2036,Lagarde-sur-le-NǸ,16300,CC des 4B Sud Charente,Charente,https://api.v2.clean2gether.com/uploads/f8f5c4e4_fdf4_47cd_9b58_c41e2bc4abfc_4beed22722.jpg,,,,,,,,,,,,,
